Bk	4	O	-2	2.07	0.35		
Bk	4	F	-1	1.93	0.4		
Br	3	O	-2	1.9	0.37		
Br	3	F	-1	1.75	0.37		
Br	5	O	-2	1.89	0.571		
Br	5	O	-2	1.84	0.37		
Br	5	F	-1	1.76	0.37		
Br	7	O	-2	1.81	0.37		
Br	7	O	-2	1.85	0.428		
Br	7	F	-1	1.72	0.37		
Br	7	Cl	-1	2.19	0.37		
C	2	O	-2	1.366	0.37		
C	2	Cl	-1	1.41	0.37		
C	4	O	-2	1.39	0.37		
C	4	O	-2	1.398	0.399		
C	4	O	-2	1.407	0.37		
C	4	O	-2	1.4	0.26		
C	4	C	4	1.54	0.37		
C	4	S	-2	1.8	0.37		
C	4	F	-1	1.32	0.37		
C	4	F	-1	1.41	0.37		
C	4	Cl	-1	1.76	0.37		
C	4	Br	-1	1.91	0.37		
C	4	N	-3	1.442	0.37		
C	9	Se	-2	1.97	0.37		
C	9	I	-1	2.12	0.37		
C	9	Br	-1	1.9	0.37		
C	9	S	-2	1.82	0.37		
C	9	Te	-2	2.21	0.37		
C	9	N	-3	1.47	0.37		
C	9	P	-3	1.89	0.37		
C	9	As	-3	1.99	0.37		
C	9	H	-1	1.1	0.37		
Ca	2	O	-2	1.967	0.37		
Ca	2	O	-2	1.907	0.409		
Ca	2	O	-2	1.896	0.41		
Ca	2	S	-2	2.45	0.37		
Ca	2	Se	-2	2.56	0.37		
Ca	2	Te	-2	2.76	0.37		
Ca	2	F	-1	1.842	0.37		
Ca	2	Cl	-1	2.37	0.37		
Ca	2	Br	-1	2.507	0.37		
Ca	2	Br	-1	2.49	0.37		
Ca	2	I	-1	2.72	0.37		
Ca	2	N	-3	2.14	0.37		
Ca	2	P	-3	2.55	0.37		
Ca	2	As	-3	2.62	0.37		
Ca	2	H	-1	1.83	0.37		
Cd	2	O	-2	1.904	0.37		
Cd	2	O	-2	1.827	0.43		
Cd	2	O	-2	1.875	0.37		
Cd	2	S	-2	2.304	0.37		
Cd	2	S	-2	2.279	0.37		
Cd	2	Se	-2	2.4	0.37		
Cd	2	Te	-2	2.59	0.37		
Cd	2	F	-1	1.811	0.37		
Cd	2	Cl	-1	2.212	0.37		
Cd	2	Cl	-1	2.23	0.37		
Cd	2	Cl	-1	2.22	0.37		
Cd	2	Br	-1	2.334	0.37		
Cd	2	Br	-1	2.35	0.37		
Cd	2	I	-1	2.525	0.37		
Cd	2	I	-1	2.57	0.37		
Cd	2	I	-1	2.6	0.37		
Cd	2	N	-3	1.96	0.37		
Cd	2	N	-3	1.951	0.37		
Cd	2	P	-3	2.34	0.37		
Cd	2	As	-3	2.43	0.37		
Cd	2	H	-1	1.66	0.37		
Ce	3	O	-2	2.151	0.37		
Ce	3	O	-2	2.114	0.389		
Ce	3	O	-2	2.118	0.37		
Ce	3	O	-2	2.121	0.37		
Ce	3	O	-2	2.116	0.37		
Ce	3	S	-2	2.602	0.37		
Ce	3	S	-2	2.65	0.37		
Ce	3	F	-1	2.036	0.37		
Ce	3	F	-1	2.251	0.37		
Ce	3	F	-1	2	0.4		
Ce	3	Cl	-1	2.52	0.37		
Ce	3	Cl	-1	2.49	0.4		
Ce	3	Cl	-1	2.54	0.37		
Ce	3	Br	-1	2.65	0.35		
Ce	3	Br	-1	2.65	0.4		
Ce	3	I	-1	2.87	0.4		
Ce	4	O	-2	2.028	0.37		
Ce	4	O	-2	2.046	0.416		
Ce	4	O	-2	2.07	0.37		
Ce	4	O	-2	2.068	0.37		
Ce	4	O	-2	2.074	0.37		
Ce	4	S	-2	2.65	0.35		
Ce	4	F	-1	1.995	0.37		
Ce	4	F	-1	1.97	0.4		
Ce	4	N	-3	2.179	0.37		
Ce	4	N	-3	2.202	0.37		
Ce	9	Cl	-1	2.41	0.37		
Ce	9	Br	-1	2.69	0.37		
Ce	9	I	-1	2.92	0.37		
Ce	9	S	-2	2.62	0.37		
Ce	9	Se	-2	2.74	0.37		
Ce	9	Te	-2	2.92	0.37		
Ce	9	N	-3	2.254	0.37		
Ce	9	N	-3	2.34	0.37		
Ce	9	P	-3	2.7	0.37		
Ce	9	As	-3	2.78	0.37		
Ce	9	H	-1	2.04	0.37		
Cf	3	O	-2	2.07	0.37		
Cf	3	F	-1	1.95	0.37		
Cf	3	F	-1	1.94	0.4		
Cf	3	Cl	-1	2.45	0.37		
Cf	3	Cl	-1	2.41	0.4		
Cf	3	Br	-1	2.55	0.4		
Cf	4	O	-2	2.06	0.35		
Cf	4	F	-1	1.92	0.4		
Cl	3	O	-2	1.722	0.37		
Cl	3	O	-2	1.71	0.37		
Cl	3	F	-1	1.69	0.37		
Cl	5	O	-2	1.703	0.428		
Cl	5	O	-2	1.67	0.37		
Cl	7	O	-2	1.632	0.37		
Cl	7	O	-2	1.669	0.428		
Cl	7	F	-1	1.55	0.37		
Cl	7	Cl	-1	2	0.37		
Cf	3	Cl	-1	2.45	0.37		
Cm	3	O	-2	2.23	0.37		
Cm	3	O	-2	2.12	0.35		
Cm	3	F	-1	2.12	0.37		
Cm	3	F	-1	1.96	0.4		
Cm	3	Cl	-1	2.62	0.37		
Cm	3	Cl	-1	2.44	0.4		
Cm	4	O	-2	2.08	0.35		
Cm	4	O	-2	2.034	0.412		
Cm	4	F	-1	1.94	0.4		
Co	1	H	-1	1	0.35		
Co	2	O	-2	1.692	0.37		
Co	2	O	-2	1.698	0.376		
Co	2	O	-2	1.685	0.37		
Co	2	S	-2	1.94	0.37		
Co	2	F	-1	1.64	0.37		
Co	2	Cl	-1	2.033	0.37		
Co	2	Cl	-1	2.01	0.37		
Co	2	N	-3	1.72	0.37		
Co	2	N	-3	1.6	0.37		
Co	3	O	-2	1.637	0.37		
Co	3	O	-2	1.655	0.364		
Co	3	O	-2	1.7	0.37		
Co	3	S	-2	2.02	0.37		
Co	3	F	-1	1.62	0.37		
Co	3	Cl	-1	2.05	0.37		
Co	3	N	-3	1.69	0.37		
Co	3	C	2	1.634	0.37		
Co	4	O	-2	1.729	0.358		
Co	4	O	-2	1.72	0.37		
Co	4	F	-1	1.55	0.37		
Co	9	O	-2	1.655	0.42		
Co	9	Br	-1	2.18	0.37		
Co	9	I	-1	2.37	0.35		
Co	9	S	-2	2.06	0.37		
Co	9	Se	-2	2.24	0.37		
Co	9	Te	-2	2.46	0.37		
Co	9	N	-3	1.84	0.37		
Co	9	P	-3	2.21	0.37		
Co	9	As	-3	2.28	0.37		
Co	9	H	-1	1.44	0.37		
Cr	2	O	-2	1.761	0.35		
Cr	2	O	-2	1.73	0.37		
Cr	2	F	-1	1.67	0.37		
Cr	2	F	-1	1.74	0.37		
Cr	2	Cl	-1	2.09	0.37		
Cr	2	Br	-1	2.26	0.37		
Cr	2	I	-1	2.48	0.37		
Cr	2	N	-3	1.8	0.37		
Cr	2	N	-3	1.86	0.37		
Cr	3	O	-2	1.724	0.37		
Cr	3	O	-2	1.725	0.361		
Cr	3	O	-2	1.708	0.37		
Cr	3	S	-2	2.162	0.37		
Cr	3	F	-1	1.657	0.37		
Cr	3	F	-1	1.64	0.37		
Cr	3	Cl	-1	2.08	0.37		
Cr	3	Br	-1	2.28	0.37		
Cr	3	N	-3	1.78	0.37		
Cr	4	O	-2	1.783	0.41		
Cr	4	O	-2	1.81	0.37		
Cr	4	F	-1	1.56	0.37		
Cr	5	O	-2	1.76	0.37		
Cr	5	O	-2	1.777	0.375		
Cr	6	O	-2	1.794	0.37		
Cr	6	O	-2	1.709	0.375		
Cr	6	F	-1	1.74	0.37		
Cr	6	Cl	-1	2.12	0.37		
Cr	9	O	-2	1.79	0.34		
Cr	9	O	-2	1.724	0.37		
Cr	9	Br	-1	2.26	0.37		
Cr	9	I	-1	2.45	0.37		
Cr	9	S	-2	2.18	0.37		
Cr	9	Se	-2	2.29	0.37		
Cr	9	Te	-2	2.52	0.37		
Cr	9	N	-3	1.85	0.37		
Cr	9	P	-3	2.27	0.37		
Cr	9	As	-3	2.34	0.37		
Cr	9	H	-1	1.52	0.37		
Cs	1	O	-2	2.417	0.37		
Cs	1	O	-2	2.296	0.411		
Cs	1	O	-2	2.2862	0.408		
Cs	1	S	-2	2.89	0.37		
Cs	1	S	-2	2.5253	0.517		
Cs	1	S	-2	2.93	0.37		
Cs	1	Se	-2	2.98	0.37		
Cs	1	Se	-2	2.6424	0.553		
Cs	1	Te	-2	3.16	0.37		
Cs	1	Te	-2	2.7647	0.603		
Cs	1	F	-1	2.33	0.37		
Cs	1	F	-1	2.198	0.41		
Cs	1	F	-1	2.38	0.37		
Cs	1	Cl	-1	2.791	0.37		
Cs	1	Cl	-1	2.4715	0.495		
Cs	1	Br	-1	2.95	0.37		
Cs	1	Br	-1	2.5035	0.543		
Cs	1	I	-1	3.18	0.37		
Cs	1	I	-1	2.6926	0.609		
Cs	1	I	-1	3.29	0.37		
Cs	1	N	-3	2.83	0.37		
Cs	1	N	-3	2.53	0.37		
Cs	1	P	-3	2.93	0.37		
Cs	1	As	-3	3.04	0.37		
Cs	1	H	-1	2.44	0.37		
Cu	1	O	-2	1.61	0.37		
Cu	1	O	-2	1.601	0.335		
Cu	1	O	-2	1.504	0.37		
Cu	1	S	-2	1.898	0.37		
Cu	1	S	-2	1.811	0.37		
Cu	1	Se	-2	1.9	0.37		
Cu	1	F	-1	1.6	0.37		
Cu	1	Cl	-1	1.858	0.37		
Cu	1	Cl	-1	1.89	0.37		
Cu	1	Br	-1	2.03	0.37		
Cu	1	I	-1	2.108	0.37		
Cu	1	I	-1	2.155	0.37		
Cu	1	N	-3	1.52	0.37		
Cu	1	N	-3	1.48	0.37		
Cu	1	N	-3	1.63	0.37		
Cu	1	P	-3	1.774	0.37		
Cu	1	As	-3	1.856	0.37		
Cu	1	C	-4	1.446	0.37		
Cu	2	O	-2	1.679	0.36		
Cu	2	O	-2	1.687	0.355		
Cu	2	O	-2	1.679	0.37		
Cu	2	O	-2	1.649	0.37		
Cu	2	O	-2	1.655	0.37		
Cu	2	S	-2	2.054	0.37		
Cu	2	S	-2	2.06	0.37		
Cu	2	S	-2	2.024	0.37		
Cu	2	S	-2	1.86	0.37		
Cu	2	Se	-2	2.02	0.37		
Cu	2	Se	-2	2.124	0.37		
Cu	2	Te	-2	2.27	0.37		
Cu	2	F	-1	1.594	0.37		
Cu	2	Cl	-1	2	0.37		
Cu	2	Br	-1	1.99	0.37		
Cu	2	Br	-1	2.134	0.37		
Cu	2	I	-1	2.16	0.37		
Cu	2	I	-1	2.36	0.37		
Cu	2	N	-3	1.751	0.37		
Cu	2	N	-3	1.713	0.37		
Cu	2	N	-3	1.61	0.37		
Cu	2	N	-3	1.709	0.37		
Cu	2	N	-3	1.704	0.37		
Cu	2	N	-3	1.763	0.37		
Cu	2	P	-3	1.97	0.37		
Cu	2	P	-3	2.05	0.37		
Cu	2	As	-3	2.08	0.37		
Cu	2	C	-4	1.72	0.37		
Cu	2	H	-1	1.21	0.37		
Cu	3	O	-2	1.735	0.37		
Cu	3	O	-2	1.737	0.375		
Cu	3	O	-2	1.739	0.37		
Cu	3	F	-1	1.58	0.37		
Cu	3	Cl	-1	2.078	0.37		
Cu	3	N	-3	1.768	0.37		
Cu	3	N	-3	1.753	0.37		
Cu	3	C	-4	1.84	0.37		
Dy	2	O	-2	1.9	0.37		
Dy	3	O	-2	2.001	0.37		
Dy	3	O	-2	2.002	0.389		
Dy	3	O	-2	2.005	0.37		
Dy	3	F	-1	1.922	0.37		
Dy	3	F	-1	1.89	0.4		
Dy	3	Cl	-1	2.41	0.37		
Dy	3	Cl	-1	2.38	0.4		
Dy	3	Cl	-1	2.407	0.37		
Dy	3	Br	-1	2.53	0.4		
Dy	3	I	-1	2.76	0.4		
Dy	9	Br	-1	2.56	0.37		
Dy	9	I	-1	2.77	0.37		
Dy	9	S	-2	2.47	0.37		
Dy	9	S	-2	2.473	0.37		
Dy	9	Se	-2	2.61	0.37		
Dy	9	Te	-2	2.8	0.37		
Dy	9	N	-3	2.124	0.37		
Dy	9	N	-3	2.18	0.37		
Dy	9	P	-3	2.57	0.37		
Dy	9	As	-3	2.64	0.37		
Dy	9	H	-1	1.89	0.37		
Er	2	O	-2	1.88	0.37		
Er	2	S	-2	2.52	0.37		
Er	3	O	-2	1.988	0.37		
Er	3	O	-2	1.991	0.373		
Er	3	O	-2	2.01	0.37		
Er	3	O	-2	1.979	0.37		
Er	3	S	-2	2.475	0.37		
Er	3	Se	-2	2.58	0.37		
Er	3	F	-1	1.904	0.37		
Er	3	F	-1	1.87	0.4		
Er	3	Cl	-1	2.39	0.37		
Er	3	Cl	-1	2.385	0.37		
Er	3	Cl	-1	2.36	0.4		
Er	3	Br	-1	2.51	0.4		
Er	3	I	-1	2.75	0.4		
Er	9	Br	-1	2.54	0.37		
Er	9	I	-1	2.75	0.37		
Er	9	S	-2	2.46	0.37		
Er	9	Se	-2	2.59	0.37		
Er	9	Te	-2	2.78	0.37		
Er	9	N	-3	2.086	0.37		
Er	9	N	-3	2.16	0.37		
Er	9	P	-3	2.55	0.37		
Er	9	As	-3	2.63	0.37		
Er	9	H	-1	1.86	0.37		
Es	3	O	-2	2.08	0.35		
Eu	2	O	-2	2.147	0.37		
Eu	2	O	-2	2.102	0.37		
Eu	2	O	-2	1.943	0.49		
Eu	2	S	-2	2.584	0.37		
Eu	2	F	-1	2.04	0.37		
Eu	2	Cl	-1	2.53	0.37		
Eu	2	Br	-1	2.67	0.37		
Eu	2	I	-1	2.9	0.37		
Eu	2	N	-3	2.16	0.37		
Eu	3	O	-2	2.074	0.37		
Eu	3	O	-2	2.068	0.359		
Eu	3	O	-2	2.038	0.37		
Eu	3	S	-2	2.509	0.37		
Eu	3	F	-1	1.961	0.37		
Eu	3	F	-1	1.93	0.4		
Eu	3	Cl	-1	2.455	0.37		
Eu	3	Cl	-1	2.468	0.37		
Eu	3	Cl	-1	2.42	0.4		
Eu	3	Br	-1	2.57	0.4		
Eu	3	I	-1	2.79	0.4		
Eu	9	Br	-1	2.61	0.37		
Eu	9	I	-1	2.83	0.37		
Eu	9	S	-2	2.53	0.37		
Eu	9	Se	-2	2.66	0.37		
Eu	9	Te	-2	2.85	0.37		
Eu	9	N	-3	2.161	0.37		
Eu	9	N	-3	2.24	0.37		
Eu	9	P	-3	2.62	0.37		
Eu	9	As	-3	2.7	0.37		
Eu	9	H	-1	1.95	0.37		
Fe	2	O	-2	1.734	0.37		
Fe	2	O	-2	1.658	0.447		
Fe	2	O	-2	1.713	0.37		
Fe	2	O	-2	1.7	0.37		
Fe	2	S	-2	2.12	0.37		
Fe	2	S	-2	2.125	0.37		
Fe	2	F	-1	1.65	0.37		
Fe	2	Cl	-1	2.06	0.37		
Fe	2	Cl	-1	2.15	0.37		
Fe	2	Br	-1	2.21	0.35		
Fe	2	I	-1	2.47	0.35		
Fe	2	N	-3	1.76	0.37		
Fe	2	N	-3	1.66	0.37		
Fe	2	N	-3	1.56	0.37		
Fe	2	N	-3	1.769	0.37		
Fe	3	O	-2	1.759	0.37		
Fe	3	O	-2	1.766	0.36		
Fe	3	O	-2	1.751	0.37		
Fe	3	O	-2	1.765	0.37		
Fe	3	S	-2	2.149	0.37		
Fe	3	S	-2	2.134	0.37		
Fe	3	F	-1	1.679	0.37		
Fe	3	Cl	-1	2.09	0.37		
Fe	3	Cl	-1	2.15	0.37		
Fe	3	Br	-1	2.22	0.37		
Fe	3	N	-3	1.82	0.37		
Fe	3	N	-3	1.7	0.37		
Fe	3	N	-3	1.815	0.37		
Fe	3	C	2	1.689	0.37		
Fe	4	S	-2	2.23	0.35		
Fe	6	O	-2	1.76	0.35		
Fe	9	O	-2	1.795	0.3		
Fe	9	O	-2	1.74	0.38		
Fe	9	Br	-1	2.26	0.37		
Fe	9	I	-1	2.47	0.37		
Fe	9	S	-2	2.16	0.37		
Fe	9	Se	-2	2.28	0.37		
Fe	9	Te	-2	2.53	0.37		
Fe	9	N	-3	1.86	0.37		
Fe	9	P	-3	2.27	0.37		
Fe	9	As	-3	2.35	0.37		
Fe	9	H	-1	1.53	0.37		
Ga	1	Se	-1	2.55	0.37		
Ga	3	O	-2	1.73	0.37		
Ga	3	O	-2	1.736	0.345		
Ga	3	S	-2	2.163	0.37		
Ga	3	F	-1	1.62	0.37		
Ga	3	F	-1	1.69	0.37		
Ga	3	Cl	-1	2.07	0.37		
Ga	3	Br	-1	2.2	0.35		
Ga	3	I	-1	2.46	0.37		
Ga	9	Br	-1	2.24	0.37		
Ga	9	I	-1	2.45	0.37		
Ga	9	S	-2	2.17	0.37		
Ga	9	Se	-2	2.3	0.37		
Ga	9	Te	-2	2.54	0.37		
Ga	9	N	-3	1.84	0.37		
Ga	9	P	-3	2.26	0.37		
Ga	9	As	-3	2.34	0.37		
Ga	9	H	-1	1.51	0.37		
Gd	2	O	-2	2.01	0.37		
Gd	2	F	-1	2.4	0.37		
Gd	3	O	-2	2.065	0.37		
Gd	3	O	-2	1.988	0.433		
Gd	3	O	-2	2.031	0.37		
Gd	3	S	-2	2.53	0.37		
Gd	3	F	-1	1.95	0.37		
Gd	3	F	-1	1.92	0.4		
Gd	3	Cl	-1	2.445	0.37		
Gd	3	Cl	-1	2.41	0.4		
Gd	3	Cl	-1	2.457	0.37		
Gd	3	Br	-1	2.56	0.4		
Gd	3	I	-1	2.78	0.4		
Gd	9	Br	-1	2.6	0.37		
Gd	9	I	-1	2.82	0.37		
Gd	9	S	-2	2.53	0.37		
Gd	9	S	-2	2.518	0.37		
Gd	9	Se	-2	2.65	0.37		
Gd	9	Te	-2	2.84	0.37		
Gd	9	N	-3	2.146	0.37		
Gd	9	N	-3	2.22	0.37		
Gd	9	N	-3	2.1	0.37		
Gd	9	P	-3	2.61	0.37		
Gd	9	As	-3	2.68	0.37		
Gd	9	H	-1	1.93	0.37		
Ge	2	S	-2	2.15	0.5		
Ge	4	O	-2	1.748	0.37		
Ge	4	O	-2	1.75	0.363		
Ge	4	S	-2	2.217	0.37		
Ge	4	Se	-2	2.35	0.37		
Ge	4	F	-1	1.66	0.37		
Ge	4	Cl	-1	2.14	0.37		
Ge	9	Br	-1	2.3	0.37		
Ge	9	I	-1	2.5	0.37		
Ge	9	S	-2	2.23	0.37		
Ge	9	Se	-2	2.35	0.37		
Ge	9	Te	-2	2.56	0.37		
Ge	9	N	-3	1.88	0.37		
Ge	9	P	-3	2.32	0.37		
Ge	9	As	-3	2.43	0.37		
Ge	9	H	-1	1.55	0.37		
H	1	O	-2	0.569	0.94		
H	1	O	-2	0.907	0.28		
H	1	O	-2	0.99	0.59		
H	1	O	-2	0.918	0.427		
H	1	O	-2	0.925	0.4		
H	1	O	-2	0.957	0.35		
H	1	O	-2	0.87	0.457		
H	1	O	-2	0.79	0.37		
H	1	O	-2	1.409	0.37		
H	1	S	-2	1.192	0.591		
H	1	F	-1	0.708	0.558		
H	1	Cl	-1	1.336	0.53		
H	1	N	-3	1.014	0.413		
Hf	3	F	-1	2.62	0.37		
Hf	4	O	-2	1.923	0.37		
Hf	4	O	-2	1.923	0.375		
Hf	4	F	-1	1.85	0.37		
Hf	4	F	-1	1.82	0.4		
Hf	4	Cl	-1	2.24	0.37		
Hf	4	Cl	-1	2.3	0.37		
Hf	9	Br	-1	2.47	0.37		
Hf	9	S	-2	2.39	0.37		
Hf	9	Se	-2	2.52	0.37		
Hf	9	Te	-2	2.72	0.37		
Hf	9	I	-1	2.68	0.37		
Hf	9	N	-3	2.09	0.37		
Hf	9	P	-3	2.48	0.37		
Hf	9	As	-3	2.56	0.37		
Hf	9	H	-1	1.78	0.37		
Hg	1	O	-2	1.9	0.37		
Hg	1	F	-1	1.81	0.37		
Hg	1	Cl	-1	2.28	0.37		
Hg	2	O	-2	1.924	0.38		
Hg	2	O	-2	1.972	0.37		
Hg	2	O	-2	1.947	0.37		
Hg	2	O	-2	1.93	0.37		
Hg	2	S	-2	2.308	0.37		
Hg	2	F	-1	2.17	0.37		
Hg	2	F	-1	1.9	0.37		
Hg	2	Cl	-1	2.28	0.37		
Hg	2	Cl	-1	2.25	0.37		
Hg	2	Br	-1	2.38	0.37		
Hg	2	I	-1	2.62	0.37		
Hg	9	Br	-1	2.4	0.37		
Hg	9	I	-1	2.59	0.37		
Hg	9	S	-2	2.32	0.37		
Hg	9	Se	-2	2.47	0.37		
Hg	9	Te	-2	2.61	0.37		
Hg	9	N	-3	2.02	0.37		
Hg	9	P	-3	2.42	0.37		
Hg	9	As	-3	2.5	0.37		
Hg	9	H	-1	1.71	0.37		
Hg	2	Hg	2	2.51	0.35		
Ho	3	O	-2	2.025	0.37		
Ho	3	O	-2	1.993	0.387		
Ho	3	O	-2	1.992	0.37		
Ho	3	S	-2	2.49	0.37		
Ho	3	F	-1	1.908	0.37		
Ho	3	F	-1	1.88	0.4		
Ho	3	Cl	-1	2.401	0.37		
Ho	3	Cl	-1	2.37	0.4		
Ho	3	Cl	-1	2.399	0.37		
Ho	3	Br	-1	2.52	0.4		
